1376514964,72
1376515264,39
1376515564,37
1376515864,72
1376516164,29
1376516464,9
1376516764,28
1376517064,25
1376517365,46
1376517665,27
1376517965,27
1376518265,32
1376518565,24
1376518865,17
1376519165,48
1376519465,37
1376519765,33
1376520065,49
1376520365,39
1376520665,40
1376520965,20
1376521265,44
1376521565,42
1376521865,30
1376522165,28
1376522465,45
1376522765,41
1376523065,24
1376523365,50
1376523665,33
1376523965,31
1376524265,42
1376524565,49
1376524865,37
1376525165,35
1376525465,20
1376525765,31
1376526065,43
1376526365,37
1376526665,40
1376526965,23
1376527265,40
1376527565,40
1376527865,51
1376528165,58
1376528465,52
1376528765,49
1376529065,20
1376529365,83
1376529666,39
1376529966,32
1376530266,38
1376530566,18
1376530866,58
1376531166,12
1376531466,30
1376531766,38
1376532066,31
1376532366,42
1376532666,4
1376532966,42
1376533266,46
1376533566,18
1376533866,16
1376534166,46
1376534466,2
1376534766,42
1376535066,38
1376535366,53
1376535666,42
1376535966,22
1376536266,54
1376536566,29
1376536866,42
1376537166,45
1376537466,36
1376537766,26
1376538066,15
1376538366,26
1376538666,46
1376538967,38
1376539267,60
1376539567,52
1376539867,44
1376540167,49
1376540466,65
1376540766,66
1376541066,66
1376541366,48
1376541666,51
1376541966,27
1376542267,39
1376542567,39
1376542867,31
1376543167,43
1376543467,58
1376543767,55
1376544067,41
1376544367,57
1376544667,58
1376544967,37
1376545267,15
1376545567,17
1376545867,43
1376546167,35
1376546467,34
1376546767,27
1376547067,39
1376547367,3
1376547667,30
1376547967,28
1376548267,24
1376548567,20
1376548867,0
1376549167,27
1376549467,14
1376549767,31
1376550067,35
1376550367,39
1376550667,36
1376550968,20
1376551268,16
1376551568,25
1376551868,64
1376552168,14
1376552468,44
1376552768,25
1376553068,45
1376553368,29
1376553668,21
1376553968,37
1376554268,31
1376554568,26
1376554868,21
1376555168,33
1376555468,39
1376555768,31
1376556068,25
1376556368,15
1376556668,13
1376556968,41
1376557268,28
1376557568,0
1376557868,32
1376558168,37
1376558468,25
1376558768,22
1376559068,20
1376559368,0
1376559668,13
1376559968,28
1376560268,13
1376560568,10
1376560868,28
1376561168,33
1376561468,39
1376561768,11
1376562068,9
1376562368,32
1376562668,13
1376562968,21
1376563269,19
1376563569,6
1376563869,15
1376564169,12
1376564469,30
1376564769,10
1376565069,34
1376565369,4
1376565669,27
1376565969,19
1376566269,31
1376566569,13
1376566869,22
1376567169,52
1376567469,27
1376567769,17
1376568069,24
1376568369,17
1376568669,29
1376568969,20
1376569269,10
1376569569,20
1376569869,14
1376570169,20
1376570469,14
1376570769,29
1376571069,38
1376571369,15
1376571669,18
1376571969,30
1376572269,14
1376572569,9
1376572869,10
1376573169,21
1376573469,11
1376573769,20
1376574069,0
1376574369,2
1376574669,2
1376574969,2
1376575269,2
1376575569,0
1376575869,2
1376576169,2
1376576469,2
1376576769,2
1376577069,2
1376577369,0
1376577669,0
1376577970,0
1376578270,2
1376578570,2
1376578870,0
1376579170,2
1376579470,0
1376579770,2
1376580070,0
1376580370,0
1376580670,2
1376580970,0
1376581270,0
1376581570,2
1376581870,0
1376582170,2
1376582470,0
1376582770,0
1376583070,4
1376583370,0
1376583670,2
1376583970,2
1376584270,0
1376584570,2
1376584870,2
1376585170,2
1376585470,0
1376585770,2
1376586070,2
1376586370,2
1376586670,4
1376586970,0
1376587270,0
1376587571,0
1376587871,2
1376588171,2
1376588471,2
1376588771,0
1376589071,40
1376589371,0
1376589670,2
1376589970,4
1376590270,0
1376590570,2
1376590870,2
1376591170,0
1376591470,2
1376591771,0
1376592071,0
1376592371,0
1376592671,0
1376592971,0
1376593271,2
1376593571,2
1376593871,23
1376594171,2
1376594471,2
1376594771,3
1376595071,4
1376595371,4
1376595671,0
1376595971,2
1376596271,0
1376596571,0
1376596871,2
1376597171,0
1376597471,0
1376597771,2
1376598071,2
1376598371,2
1376598671,2
1376598971,2
1376599271,2
1376599571,2
1376599871,0
1376600171,2
1376600471,0
1376600771,2
1376601072,2
1376601372,4
1376601672,2
1376601972,0
1376602272,0
1376602572,2
1376602872,2
1376603172,2
1376603472,0
1376603772,0
1376604072,2
1376604372,2
1376604672,0
1376604972,2
1376605272,0
1376605572,0
1376605872,0
1376606172,2
1376606472,2
1376606772,2
1376607072,0
1376607372,0
1376607672,2
1376607972,2
1376608272,2
1376608572,4
1376608872,2
1376609172,2
1376609472,0
1376609772,0
1376610072,0
1376610372,44
1376610672,0
1376610972,0
1376611272,0
1376611572,0
1376611872,0
1376612172,0
1376612472,0
1376612772,0
1376613072,0
1376613372,2
1376613672,2
1376613972,0
1376614272,2
1376614572,2
1376614872,2
1376615172,0
1376615472,0
1376615772,0
1376616072,2
1376616372,0
1376616672,2
1376616973,2
1376617273,0
1376617573,0
1376617873,2
1376618173,3
1376618473,0
1376618773,2
1376619073,2
1376619373,2
1376619673,2
1376619973,2
1376620273,0
1376620573,0
1376620873,2
1376621173,2
1376621473,2
1376621773,2
1376622073,2
1376622373,0
1376622673,0
1376622973,35
1376623273,2
1376623573,0
1376623873,2
1376624173,0
1376624473,0
1376624773,2
1376625073,2
1376625373,0
1376625673,0
1376625973,2
1376626273,2
1376626573,2
1376626873,0
1376627173,0
1376627473,0
1376627773,4
1376628073,0
1376628373,0
1376628673,2
1376628973,2
1376629273,0
1376629573,2
1376629873,2
1376630173,0
1376630474,0
1376630774,0
1376631074,0
1376631374,0
1376631674,0
1376631974,2
1376632274,0
1376632574,41
1376632874,1
1376633174,0
1376633474,0
1376633774,0
1376634074,0
1376634374,2
1376634674,2
1376634974,2
1376635274,0
1376635574,4
1376635874,2
1376636174,2
1376636474,33
1376636774,0
1376637074,0
1376637374,2
1376637674,2
1376637974,2
1376638274,4
1376638574,0
1376638874,0
1376639174,2
1376639474,0
1376639774,2
1376640074,0
1376640374,4
1376640674,0
1376640974,2
1376641275,0
1376641575,0
1376641875,0
1376642175,0
1376642475,0
1376642775,2
1376643075,0
1376643375,2
1376643675,2
1376643975,2
1376644275,0
1376644575,2
1376644875,0
1376645175,0
1376645475,0
1376645775,0
1376646075,0
1376646375,2
1376646675,0
1376646975,2
1376647275,2
1376647575,60
1376647875,0
1376648175,2
1376648475,0
1376648775,0
1376649075,0
1376649375,2
1376649675,2
1376649975,0
1376650276,0
1376650576,0
1376650876,0
1376651176,0
1376651476,0
1376651776,2
1376652076,0
1376652376,0
1376652676,4
1376652976,2
1376653276,0
1376653576,2
1376653876,0
1376654176,0
1376654476,0
1376654776,0
1376655076,2
1376655376,2
1376655676,0
1376655976,0
1376656276,0
1376656576,2
1376656876,0
1376657176,0
1376657476,0
1376657776,0
1376658076,0
1376658376,0
1376658676,2
1376658976,0
1376659276,0
1376659576,2
1376659876,2
1376660176,0
1376660476,6
1376660776,6
1376661076,9
1376661376,11
1376661676,14
1376661976,8
1376662276,5
1376662576,9
1376662876,9
1376663176,4
1376663477,9
1376663777,11
1376664077,13
1376664377,13
1376664677,11
1376664977,9
1376665277,14
1376665577,9
1376665877,6
1376666177,12
1376666477,9
1376666777,4
1376667077,11
1376667377,2
1376667677,9
1376667977,18
1376668277,7
1376668577,13
1376668877,15
1376669177,7
1376669477,27
1376669777,12
1376670077,15
1376670377,9
1376670677,6
1376670977,13
1376671277,4
1376671577,5
1376671878,4
1376672178,24
1376672478,6
1376672778,7
1376673078,5
1376673378,14
1376673678,5
1376673978,8
1376674278,4
1376674578,4
1376674878,6
1376675178,11
1376675478,7
1376675778,17
1376676078,4
1376676378,9
1376676678,8
1376676978,8
1376677278,13
1376677578,9
1376677878,18
1376678178,9
1376678478,21
1376678778,13
1376679078,17
1376679378,5
1376679679,4
1376679979,7
1376680279,9
1376680579,13
1376680879,3
1376681179,6
1376681479,8
1376681779,7
1376682079,15
1376682379,7
1376682679,9
1376682979,11
1376683279,6
1376683579,9
1376683879,8
1376684179,7
1376684479,9
1376684779,5
1376685079,8
1376685379,6
1376685679,9
1376685979,5
1376686279,9
1376686579,8
1376686879,11
1376687179,10
1376687479,11
1376687779,6
1376688079,3
1376688379,4
1376688679,7
1376688979,10
1376689279,9
1376689579,7
1376689879,7
1376690179,6
1376690479,3
1376690779,8
1376691079,8
1376691379,6
1376691679,8
1376691979,17
1376692279,5
1376692579,32
1376692879,30
1376693179,44
1376693480,8
1376693780,5
1376694080,2
1376694380,9
1376694680,4
1376694980,6
1376695280,9
1376695580,6
1376695880,2
1376696180,7
1376696480,4
1376696780,8
1376697080,12
1376697380,12
1376697680,11
1376697980,5
1376698280,6
1376698580,7
1376698880,5
1376699180,5
1376699480,7
1376699780,5
1376700080,4
1376700380,5
1376700680,7
1376700980,4
1376701280,41
1376701581,7
1376701881,13
1376702181,7
1376702481,9
1376702781,7
1376703081,3
1376703381,5
1376703681,5
1376703981,9
1376704281,4
1376704581,8
1376704881,6
1376705181,7
1376705481,7
1376705781,6
1376706081,16
1376706381,4
1376706681,9
1376706981,7
1376707281,7
1376707581,6
1376707881,5
1376708181,7
1376708481,4
1376708781,76
1376709081,5
1376709381,9
1376709681,5
1376709981,7
1376710281,9
1376710581,7
1376710881,12
1376711181,7
1376711481,13
1376711781,7
1376712082,3
1376712382,8
1376712682,6
1376712982,11
1376713282,4
1376713582,7
1376713882,7
1376714182,6
1376714482,4
1376714782,9
1376715082,6
1376715382,4
1376715682,8
1376715982,7
1376716282,15
1376716582,11
1376716882,17
1376717182,13
1376717482,5
1376717782,5
1376718082,11
1376718382,9
1376718682,10
1376718982,14
1376719282,4
1376719582,9
1376719882,13
1376720182,5
1376720482,9
1376720782,14
1376721082,15
1376721382,5
1376721682,9
1376721982,8
1376722282,9
1376722582,13
1376722882,11
1376723182,9
1376723482,5
1376723782,8
1376724082,8
1376724382,9
1376724682,22
1376724982,4
1376725282,7
1376725582,9
1376725882,7
1376726182,9
1376726482,9
1376726782,7
1376727082,3
1376727382,8
1376727682,11
1376727982,7
1376728282,9
1376728583,5
1376728883,10
1376729183,7
1376729483,4
1376729783,3
1376730083,4
1376730383,4
1376730683,3
1376730983,5
1376731283,2
1376731583,3
1376731883,3
1376732183,4
1376732483,5
1376732783,4
1376733083,2
1376733383,6
1376733683,4
1376733983,4
1376734283,12
1376734583,7
1376734883,11
1376735184,4
1376735484,12
1376735784,11
1376736084,8
1376736384,7
1376736684,5
1376736984,8
1376737284,11
1376737584,11
1376737884,11
1376738184,5
1376738484,13
1376738784,16
1376739084,9
1376739384,2
1376739684,9
1376739984,9
1376740284,11
1376740584,7
1376740884,12
1376741184,7
1376741484,15
1376741784,4
1376742084,11
1376742384,7
1376742684,5
1376742984,7
1376743284,7
1376743584,12
1376743885,5
1376744185,21
1376744485,13
1376744785,12
1376745085,7
1376745385,9
1376745685,5
1376745985,7
1376746285,2
1376746585,4
1376746885,9
1376747185,11
1376747485,3
1376747785,24
1376748085,19
1376748385,22
1376748685,24
1376748985,15
1376749285,18
1376749585,9
1376749885,9
1376750185,11
1376750485,18
1376750785,17
1376751085,15
1376751385,5
1376751685,22
1376751985,15
1376752285,16
1376752586,17
1376752886,15
1376753186,17
1376753485,7
1376753785,12
1376754085,26
1376754385,47
1376754685,33
1376754985,16
1376755285,14
1376755585,11
1376755885,12
1376756185,12
1376756485,9
1376756785,13
1376757085,15
1376757385,15
1376757685,4
1376757985,16
1376758285,17
1376758585,42
1376758885,26
1376759186,22
1376759486,11
1376759786,14
1376760086,5
1376760386,6
1376760686,9
1376760986,7
1376761286,7
1376761586,19
1376761886,25
1376762186,35
1376762486,10
1376762786,7
1376763086,22
1376763386,19
1376763686,9
1376763986,11
1376764286,2
1376764586,29
1376764886,7
1376765186,15
1376765486,20
1376765786,12
1376766086,14
1376766386,7
1376766686,10
1376766986,8
1376767286,3
1376767586,8
1376767886,11
1376768187,9
1376768487,7
1376768787,4
1376769087,16
1376769387,2
1376769687,14
1376769987,15
1376770287,17
1376770587,13
1376770887,6
1376771187,12
1376771487,7
1376771787,16
1376772087,14
1376772387,9
1376772687,13
1376772987,21
1376773287,9
1376773587,7
1376773887,2
1376774187,9
1376774487,10
1376774787,11
1376775087,8
1376775387,6
1376775687,7
1376775988,5
1376776288,3
1376776588,2
1376776891,10
1376777191,12
1376777491,6
1376777791,11
1376778091,7
1376778391,9
1376778691,7
1376778991,11
1376779291,11
1376779591,10
1376779891,7
1376780191,14
1376780491,9
1376780791,7
1376781091,7
1376781391,14
1376781691,24
1376781991,13
1376782291,9
1376782591,14
1376782891,17
1376783191,6
1376783491,29
1376783791,9
1376784091,7
1376784392,22
1376784692,13
1376784992,13
1376785292,11
1376785592,9
1376785892,10
1376786191,7
1376786491,13
1376786791,12
1376787091,3
1376787391,9
1376787691,5
1376787991,5
1376788291,2
1376788591,11
1376788891,0
1376789191,5
1376789491,10
1376789791,5
1376790092,10
1376790392,7
1376790692,4
1376790992,14
1376791292,6
1376791592,9
1376791892,13
1376792192,7
1376792492,15
1376792792,20
1376793092,24
1376793392,24
1376793692,14
1376793992,15
1376794292,4
1376794592,12
1376794892,7
1376795192,12
1376795492,7
1376795792,15
1376796092,9
1376796392,14
1376796692,7
1376796992,22
1376797292,6
1376797592,17
1376797893,13
1376798193,13
1376798493,22
1376798793,12
1376799093,17
1376799393,7
1376799693,9
1376799993,6
1376800293,9
1376800593,13
1376800893,11
1376801193,9
1376801493,13
1376801793,5
1376802093,9
1376802393,11
1376802693,20
1376802993,13
1376803293,6
1376803593,18
1376803893,11
1376804193,17
1376804493,4
1376804793,22
1376805093,24
1376805393,11
1376805693,11
1376805993,14
1376806293,6
1376806593,19
1376806893,16
1376807193,21
1376807493,11
1376807793,3
1376808093,4
1376808393,20
1376808693,20
1376808993,5
1376809293,12
1376809593,8
1376809894,9
1376810194,8
1376810494,25
1376810794,18
1376811094,18
1376811394,9
1376811694,22
1376811994,18
1376812294,16
1376812594,16
1376812894,13
1376813194,19
1376813494,12
1376813794,17
1376814094,9
1376814394,11
1376814694,5
1376814994,11
1376815294,9
1376815594,10
1376815894,7
1376816194,9
1376816494,11
1376816794,9
1376817094,5
1376817394,15
1376817694,12
1376817994,10
1376818294,10
1376818594,2
1376818894,7
1376819194,13
1376819494,20
1376819794,5
1376820094,13
1376820394,11
1376820694,23
1376820994,7
1376821294,17
1376821594,11
1376821894,17
1376822194,28
1376822494,13
1376822794,7
1376823094,9
1376823394,13
1376823694,0
1376823995,9
1376824295,12
1376824595,10
1376824895,11
1376825195,3
1376825495,11
1376825795,11
1376826095,12
1376826395,5
1376826695,12
1376826995,16
1376827295,14
1376827595,7
1376827895,9
1376828195,19
1376828495,20
1376828795,14
1376829095,21
1376829395,11
1376829695,7
1376829995,11
1376830295,7
1376830595,11
1376830895,24
1376831195,7
1376831495,5
1376831796,3
1376832096,2
1376832396,11
1376832696,4
1376832996,4
